737389,20181126,    20,  1,   4,    21, -1,   2
737389,20181126,    27,  1,   4,     3, -1,   2
737389,20181126,     9, -1,   7,    11,  1,   5
737390,20181127,     4,  1,   3,    24, -1,   2
737390,20181127,    21, -1,   4,    22,  1,   3
737390,20181127,     6, -1,   2,    16,  1,   1
737390,20181127,     1, -1,   3,    26,  1,   1
737390,20181127,     2, -1,   4,    15,  1,   3
737390,20181127,     8, -1,   3,    17,  1,   2
737390,20181127,    23, -1,   4,    31,  1,   3
737390,20181127,    29, -1,   8,     7,  1,   3
737390,20181127,    12,  1,   1,    10, -1,   0
737390,20181127,    14, -1,   2,    28,  1,   1
737391,20181128,    11,  1,   4,    25, -1,   3
737391,20181128,     1, -1,   3,    13,  1,   2
737391,20181128,    27,  1,   5,    24, -1,   3
737391,20181128,    10, -1,   4,     5,  1,   3
737391,20181128,     8,  1,   6,    23, -1,   3
737392,20181129,     3,  1,   2,    19, -1,   1
737392,20181129,     9,  1,   4,    15, -1,   2
737392,20181129,    21,  1,   3,    20, -1,   0
737392,20181129,    26,  1,   5,     4, -1,   4
737392,20181129,     2, -1,   3,    17,  1,   0
737392,20181129,    31,  1,   6,     7, -1,   5
737392,20181129,    12,  1,   3,    14, -1,   2
737392,20181129,    29, -1,   4,    28,  1,   3
737393,20181130,    13,  1,   3,     4, -1,   2
737393,20181130,    30,  1,   6,    18, -1,   3
737393,20181130,     1, -1,   2,     6,  1,   1
737393,20181130,     5,  1,   4,    14, -1,   1
737393,20181130,    25, -1,   3,     8,  1,   2
737394,20181201,    21,  1,   6,    24, -1,   2
737394,20181201,    10, -1,   2,    28,  1,   1
737394,20181201,    11, -1,   4,     3,  1,   2
737394,20181201,    26, -1,   5,    13,  1,   4
737394,20181201,    27, -1,   5,    15,  1,   3
737394,20181201,    16,  1,   5,    20, -1,   2
737394,20181201,    31, -1,   4,    18,  1,   3
737394,20181201,    19,  1,   3,     9, -1,   2
737394,20181201,    22, -1,   4,    23,  1,   2
737394,20181201,     2,  1,   6,    25, -1,   1
737394,20181201,    17,  1,   5,     7, -1,   2
737394,20181201,    12,  1,   2,    29, -1,   1
737395,20181202,     1, -1,   6,    30,  1,   5
737395,20181202,    31, -1,   4,    20,  1,   3
737395,20181202,     5, -1,   3,     7,  1,   2
737395,20181202,     8, -1,   2,    11,  1,   0
737395,20181202,    24, -1,   3,    16,  1,   1
737395,20181202,    14,  1,   2,     6, -1,   0
737396,20181203,    26, -1,   5,    18,  1,   1
737396,20181203,    17,  1,   2,     4, -1,   1
737396,20181203,    10,  1,   4,    12, -1,   1
737397,20181204,    27, -1,   4,     4,  1,   3
737397,20181204,     5, -1,   9,     9,  1,   6
737397,20181204,    13,  1,   5,     3, -1,   0
737397,20181204,    31, -1,   3,    19,  1,   1
737397,20181204,    23,  1,   6,     8, -1,   3
737397,20181204,    26, -1,   6,    11,  1,   5
737397,20181204,    16,  1,   5,    21, -1,   2
737397,20181204,    15, -1,   3,    28,  1,   2
737397,20181204,    29,  1,   5,    30, -1,   3
737397,20181204,     2, -1,   2,    14,  1,   1
737398,20181205,    12, -1,   3,    25,  1,   2
737398,20181205,     1,  1,   4,     7, -1,   2
737398,20181205,    24,  1,   5,     6, -1,   1
737399,20181206,     8, -1,   5,    13,  1,   2
737399,20181206,     9, -1,   4,    22,  1,   3
737399,20181206,    23,  1,   6,    19, -1,   2
737399,20181206,    11, -1,   5,    27,  1,   4
737399,20181206,    16, -1,   5,    21,  1,   2
737399,20181206,    26,  1,   3,     3, -1,   2
737399,20181206,    30, -1,   4,     2,  1,   2
737399,20181206,     5,  1,   2,    15, -1,   0
737399,20181206,    28,  1,   5,    17, -1,   3
737399,20181206,    29,  1,   4,     7, -1,   3
737399,20181206,    18, -1,   6,    14,  1,   3
737400,20181207,    10,  1,   3,    24, -1,   2
737400,20181207,    25, -1,   1,    31,  1,   0
737400,20181207,    12,  1,   7,    15, -1,   2
737400,20181207,     6, -1,   4,     1,  1,   1
737401,20181208,    22, -1,   6,     4,  1,   2
737401,20181208,    14,  1,   5,    29, -1,   1
737401,20181208,     3,  1,   6,    27, -1,   3
737401,20181208,    30, -1,   4,     9,  1,   0
737401,20181208,    19, -1,   3,    11,  1,   2
737401,20181208,    20, -1,   5,    13,  1,   4
737401,20181208,    21,  1,   2,    23, -1,   1
737401,20181208,    26,  1,   7,     8, -1,   1
737401,20181208,    24, -1,   5,     2,  1,   3
737401,20181208,     5,  1,   5,    17, -1,   2
737402,20181209,    28, -1,   6,    25,  1,   1
737402,20181209,    31,  1,   7,    22, -1,   1
737402,20181209,     3, -1,   2,    21,  1,   1
737402,20181209,    16, -1,   3,     7,  1,   2
737402,20181209,     1,  1,   6,    18, -1,   5
737402,20181209,    12,  1,   1,     5, -1,   0
737402,20181209,    29,  1,   4,    10, -1,   2
737403,20181210,    23, -1,   2,    19,  1,   1
737403,20181210,    11,  1,   3,    14, -1,   1
737403,20181210,    26,  1,   6,    20, -1,   3
737403,20181210,    24,  1,   5,    18, -1,   2
737404,20181211,     3,  1,   4,     2, -1,   3
737404,20181211,     4,  1,   4,    14, -1,   3
737404,20181211,    27, -1,   4,     6,  1,   1
737404,20181211,    28, -1,   3,     9,  1,   2
737404,20181211,    30,  1,   6,    11, -1,   2
737404,20181211,    15,  1,   7,    16, -1,   1
737404,20181211,    17,  1,   3,    21, -1,   1
737404,20181211,    25,  1,   4,    13, -1,   3
737404,20181211,    31,  1,   6,     7, -1,   3
737404,20181211,    12, -1,   6,     8,  1,   4
737405,20181212,    29, -1,   3,    19,  1,   2
737405,20181212,     7,  1,   6,    23, -1,   3
737405,20181212,     5,  1,   6,    22, -1,   5
737405,20181212,     1,  1,   6,    10, -1,   3
737406,20181213,     4,  1,   3,     2, -1,   1
737406,20181213,     9,  1,   4,    14, -1,   1
737406,20181213,    16,  1,   6,     6, -1,   4
737406,20181213,    26,  1,   4,    27, -1,   1
737406,20181213,    15,  1,   5,    13, -1,   1
737406,20181213,    17,  1,   4,    28, -1,   3
737406,20181213,    31,  1,   5,    12, -1,   4
737406,20181213,    24,  1,   3,    10, -1,   2
737407,20181214,    18,  1,   5,    29, -1,   4
737407,20181214,     2, -1,   4,    20,  1,   3
737407,20181214,    23,  1,   5,     3, -1,   3
737407,20181214,    30, -1,   6,     6,  1,   5
737407,20181214,    21, -1,   4,    11,  1,   2
737407,20181214,    25,  1,   4,     8, -1,   3
737407,20181214,    31, -1,   4,     7,  1,   3
737407,20181214,    12,  1,   4,    22, -1,   1
737408,20181215,     5, -1,   2,    15,  1,   1
737408,20181215,     1, -1,   2,     9,  1,   1
737408,20181215,    13,  1,   4,    27, -1,   3
737408,20181215,    16,  1,   5,    21, -1,   2
737408,20181215,    19,  1,   4,    11, -1,   3
737408,20181215,    23,  1,   4,    14, -1,   3
737408,20181215,    30,  1,   4,     4, -1,   3
737408,20181215,    17,  1,   2,    18, -1,   1
737408,20181215,     8,  1,   6,    10, -1,   4
737408,20181215,    28,  1,   5,    22, -1,   1
737409,20181216,     6,  1,   3,     2, -1,   0
737409,20181216,    29, -1,   4,    20,  1,   3
737409,20181216,     5, -1,   7,    25,  1,   2
737409,20181216,     4, -1,   4,     3,  1,   2
737409,20181216,    24, -1,   7,     7,  1,   3
737409,20181216,    31,  1,   5,    26, -1,   4
737409,20181216,    28,  1,   4,    12, -1,   2
737410,20181217,     9,  1,   1,    29, -1,   0
737410,20181217,     1, -1,   4,    23,  1,   2
737410,20181217,     3, -1,   4,    16,  1,   0
737410,20181217,    21,  1,   4,    17, -1,   3
737410,20181217,    19, -1,   4,     8,  1,   1
737411,20181218,    13, -1,   5,     4,  1,   2
737411,20181218,    27, -1,   7,    18,  1,   2
737411,20181218,    20,  1,   3,     1, -1,   1
737411,20181218,    22,  1,   3,    11, -1,   2
737411,20181218,    24, -1,   4,    15,  1,   0
737411,20181218,     7,  1,   2,    17, -1,   1
737411,20181218,    10,  1,   2,     5, -1,   0
737411,20181218,    19, -1,   3,     2,  1,   1
737411,20181218,    25, -1,   4,    12,  1,   1
737411,20181218,    26, -1,   5,    28,  1,   2
737411,20181218,    14,  1,   4,    31, -1,   1
737412,20181219,    23, -1,   2,    30,  1,   1
